RD_east,RD_north,latitude,longitude,osm_class,osm_type
90750.0,432850.0,51.8804750563,4.4540646432,place,house
90750.0,432950.0,51.8813737892,4.4540460032,place,house
90750.0,433050.0,51.8822725221,4.4540273623,highway,unclassified
90750.0,433150.0,51.8831712548,4.4540087206,place,house
90750.0,433250.0,51.8840699875,4.453990078,highway,service
90750.0,433350.0,51.88496872,4.4539714346,highway,service
90750.0,433450.0,51.8858674524,4.4539527903,highway,service
90750.0,433550.0,51.8867661847,4.4539341451,highway,service
90750.0,433650.0,51.8876649169,4.4539154991,place,house
90750.0,433750.0,51.888563649,4.4538968522,place,house
90750.0,433850.0,51.889462381,4.4538782045,place,house
90750.0,433950.0,51.8903611129,4.4538595559,place,house
90750.0,434050.0,51.8912598446,4.4538409064,place,house
90750.0,434150.0,51.8921585763,4.4538222561,highway,unclassified
90750.0,434250.0,51.8930573078,4.4538036049,highway,unclassified
90750.0,434350.0,51.8939560393,4.4537849529,highway,unclassified
90750.0,434450.0,51.8948547706,4.4537663,place,house
90750.0,434550.0,51.8957535018,4.4537476463,office,company
90750.0,434650.0,51.8966522329,4.4537289916,place,house
90750.0,434750.0,51.8975509639,4.4537103362,place,house
90750.0,434850.0,51.8984496948,4.4536916798,place,house
90750.0,434950.0,51.8993484255,4.4536730227,highway,pedestrian
90750.0,435050.0,51.9002471562,4.4536543646,highway,pedestrian
90750.0,435150.0,51.9011458867,4.4536357057,highway,pedestrian
90750.0,435250.0,51.9020446172,4.4536170459,amenity,theatre
90750.0,435350.0,51.9029433475,4.4535983853,amenity,parking
90750.0,435450.0,51.9038420777,4.4535797238,highway,unclassified
90750.0,435550.0,51.9047408078,4.4535610615,place,house
90750.0,435650.0,51.9056395378,4.4535423983,place,house
90750.0,435750.0,51.9065382677,4.4535237342,place,house
90750.0,435850.0,51.9074369975,4.4535050693,place,house
90750.0,435950.0,51.9083357271,4.4534864035,place,house
90750.0,436050.0,51.9092344567,4.4534677368,place,house
90750.0,436150.0,51.9101331861,4.4534490693,place,house
90750.0,436250.0,51.9110319154,4.4534304009,leisure,playground
90750.0,436350.0,51.9119306446,4.4534117317,place,house
90750.0,436450.0,51.9128293737,4.4533930616,place,house
90750.0,436550.0,51.9137281027,4.4533743907,place,house
90750.0,436650.0,51.9146268316,4.4533557188,place,house
90750.0,436750.0,51.9155255604,4.4533370462,place,house
90750.0,436850.0,51.916424289,4.4533183726,amenity,school
90750.0,436950.0,51.9173230175,4.4532996982,place,house
90750.0,437050.0,51.918221746,4.453281023,place,house
90750.0,437150.0,51.9191204743,4.4532623469,place,house
90750.0,437250.0,51.9200192025,4.4532436699,place,house
90750.0,437350.0,51.9209179305,4.4532249921,place,house
90750.0,437450.0,51.9218166585,4.4532063134,place,house
90750.0,437550.0,51.9227153864,4.4531876338,amenity,school
90750.0,437650.0,51.9236141141,4.4531689534,man_made,bridge
90750.0,437750.0,51.9245128417,4.4531502721,tourism,zoo
90750.0,437850.0,51.9254115693,4.4531315899,tourism,zoo
90750.0,437950.0,51.9263102967,4.4531129069,tourism,zoo
90750.0,438050.0,51.9272090239,4.4530942231,tourism,zoo
90750.0,438150.0,51.9281077511,4.4530755383,tourism,zoo
90750.0,438250.0,51.9290064782,4.4530568527,highway,cycleway
90750.0,438350.0,51.9299052051,4.4530381663,man_made,pier
90750.0,438450.0,51.9308039319,4.453019479,amenity,restaurant
90750.0,438550.0,51.9317026587,4.4530007908,leisure,playground
90750.0,438650.0,51.9326013853,4.4529821017,highway,services
90750.0,438750.0,51.9335001117,4.4529634118,place,house
90750.0,438850.0,51.9343988381,4.4529447211,man_made,bridge
90850.0,432850.0,51.8804865831,4.4555168144,highway,cycleway
90850.0,432950.0,51.8813853164,4.4554982034,highway,cycleway
90850.0,433050.0,51.8822840495,4.4554795915,highway,secondary
90850.0,433150.0,51.8831827826,4.4554609788,highway,unclassified
90850.0,433250.0,51.8840815155,4.4554423652,highway,unclassified
90850.0,433350.0,51.8849802484,4.4554237508,highway,unclassified
90850.0,433450.0,51.8858789811,4.4554051355,building,houseboat
90850.0,433550.0,51.8867777137,4.4553865194,amenity,taxi
90850.0,433650.0,51.8876764462,4.4553679024,highway,unclassified
90850.0,433750.0,51.8885751786,4.4553492845000005,place,house
90850.0,433850.0,51.8894739108,4.4553306658,place,house
90850.0,433950.0,51.890372643,4.4553120462,highway,service
90850.0,434050.0,51.8912713751,4.4552934258,place,house
90850.0,434150.0,51.892170107,4.4552748045,place,house
90850.0,434250.0,51.8930688389,4.4552561823,place,house
90850.0,434350.0,51.8939675706,4.4552375593,highway,unclassified
90850.0,434450.0,51.8948663022,4.4552189354,place,house
90850.0,434550.0,51.8957650337,4.4552003107,place,house
90850.0,434650.0,51.8966637651,4.4551816851,place,house
90850.0,434750.0,51.8975624964,4.4551630587,place,house
90850.0,434850.0,51.8984612276,4.4551444314,highway,unclassified
90850.0,434950.0,51.8993599587,4.4551258032,highway,pedestrian
90850.0,435050.0,51.9002586896,4.4551071742,highway,pedestrian
90850.0,435150.0,51.9011574205,4.4550885443,highway,pedestrian
90850.0,435250.0,51.9020561512,4.4550699136,place,house
90850.0,435350.0,51.9029548819,4.455051282,highway,pedestrian
90850.0,435450.0,51.9038536124,4.4550326496,highway,secondary
90850.0,435550.0,51.9047523428,4.4550140163,amenity,townhall
90850.0,435650.0,51.9056510731,4.4549953821,place,house
90850.0,435750.0,51.9065498032,4.4549767471,place,house
90850.0,435850.0,51.9074485333,4.4549581112,club,sport
90850.0,435950.0,51.9083472633,4.4549394744,amenity,bench
90850.0,436050.0,51.9092459931,4.4549208368,place,house
90850.0,436150.0,51.9101447229,4.4549021984,place,house
90850.0,436250.0,51.9110434525,4.454883559,place,house
90850.0,436350.0,51.911942182,4.4548649189,place,house
90850.0,436450.0,51.912840911400004,4.4548462778,place,house
90850.0,436550.0,51.9137396407,4.4548276359,highway,tertiary
90850.0,436650.0,51.9146383698,4.4548089932,leisure,pitch
90850.0,436750.0,51.9155370989,4.4547903495,highway,footway
90850.0,436850.0,51.9164358278,4.4547717051,leisure,playground
90850.0,436950.0,51.9173345567,4.4547530597,highway,residential
90850.0,437050.0,51.9182332854,4.4547344135,place,house
90850.0,437150.0,51.919132014,4.4547157665,place,house
90850.0,437250.0,51.9200307425,4.4546971185,place,house
90850.0,437350.0,51.9209294709,4.4546784698,place,house
90850.0,437450.0,51.9218281992,4.4546598201,highway,footway
90850.0,437550.0,51.9227269273,4.4546411696,amenity,school
90850.0,437650.0,51.9236256553,4.4546225183,man_made,tunnel
90850.0,437750.0,51.9245243833,4.4546038661,place,house
90850.0,437850.0,51.9254231111,4.454585213,highway,tertiary
90850.0,437950.0,51.9263218388,4.4545665591,highway,cycleway
90850.0,438050.0,51.9272205664,4.4545479043,highway,cycleway
90850.0,438150.0,51.9281192938,4.4545292486,tourism,zoo
90850.0,438250.0,51.9290180212,4.4545105921,highway,primary
90850.0,438350.0,51.9299167484,4.4544919347,highway,cycleway
90850.0,438450.0,51.9308154756,4.4544732765,amenity,waste_basket
90850.0,438550.0,51.9317142026,4.4544546174,amenity,drinking_water
90850.0,438650.0,51.9326129295,4.4544359574,place,house
90850.0,438750.0,51.9335116563,4.4544172966,place,house
90850.0,438850.0,51.9344103829,4.4543986349,highway,cycleway
90950.0,432850.0,51.880498092,4.4569689864,place,house
90950.0,432950.0,51.8813968256,4.4569504044,leisure,pitch
90950.0,433050.0,51.882295559,4.4569318216000005,leisure,pitch
90950.0,433150.0,51.8831942924,4.4569132379,leisure,pitch
90950.0,433250.0,51.8840930256,4.4568946533,highway,cycleway
90950.0,433350.0,51.8849917588,4.4568760679,highway,cycleway
90950.0,433450.0,51.8858904918,4.4568574816,amenity,parking
90950.0,433550.0,51.8867892247,4.4568388945,amenity,parking
90950.0,433650.0,51.8876879575,4.4568203065,amenity,parking
90950.0,433750.0,51.8885866902,4.4568017176,place,house
90950.0,433850.0,51.8894854227,4.4567831279,place,house
90950.0,433950.0,51.8903841552,4.4567645374,highway,service
90950.0,434050.0,51.8912828876,4.456745946,highway,service
90950.0,434150.0,51.8921816198,4.4567273537,highway,unclassified
90950.0,434250.0,51.893080352,4.4567087606,highway,unclassified
90950.0,434350.0,51.893979084,4.4566901666,place,house
90950.0,434450.0,51.8948778159,4.4566715717,place,house
90950.0,434550.0,51.8957765477,4.456652976,highway,cycleway
90950.0,434650.0,51.8966752794,4.4566343795,place,house
90950.0,434750.0,51.897574011,4.4566157821,amenity,bench
90950.0,434850.0,51.8984727425,4.4565971838,amenity,bench
90950.0,434950.0,51.8993714739,4.4565785847,highway,pedestrian
90950.0,435050.0,51.9002702051,4.4565599847,highway,pedestrian
90950.0,435150.0,51.9011689363,4.4565413838,highway,pedestrian
90950.0,435250.0,51.9020676673,4.4565227821,amenity,bench
90950.0,435350.0,51.9029663982,4.4565041796000004,place,house
90950.0,435450.0,51.903865129,4.4564855762,highway,pedestrian
90950.0,435550.0,51.9047638598,4.4564669719,place,house
90950.0,435650.0,51.9056625903,4.4564483668,place,house
90950.0,435750.0,51.9065613208,4.4564297608,place,house
90950.0,435850.0,51.9074600512,4.4564111539,place,house
90950.0,435950.0,51.9083587814,4.4563925462,highway,residential
90950.0,436050.0,51.9092575116,4.4563739377000005,highway,tertiary
90950.0,436150.0,51.9101562416,4.4563553283,place,house
90950.0,436250.0,51.9110549715,4.456336718,place,house
90950.0,436350.0,51.9119537014,4.4563181069,place,house
90950.0,436450.0,51.9128524311,4.4562994949,place,house
90950.0,436550.0,51.9137511606,4.456280882,place,house
90950.0,436650.0,51.9146498901,4.4562622683,man_made,tower
90950.0,436750.0,51.9155486195,4.4562436538,place,house
90950.0,436850.0,51.9164473487,4.4562250383,place,house
90950.0,436950.0,51.9173460778,4.4562064221,place,house
90950.0,437050.0,51.9182448069,4.4561878049,place,house
90950.0,437150.0,51.9191435358,4.4561691869,place,house
90950.0,437250.0,51.9200422646,4.4561505681,place,house
90950.0,437350.0,51.9209409933,4.4561319484,place,house
90950.0,437450.0,51.9218397218,4.4561133278,place,house
90950.0,437550.0,51.9227384503,4.4560947063,leisure,garden
90950.0,437650.0,51.9236371786,4.4560760841,leisure,garden
90950.0,437750.0,51.9245359068,4.4560574609,leisure,pitch
90950.0,437850.0,51.925434635,4.4560388369,leisure,pitch
90950.0,437950.0,51.926333363,4.456020212,place,house
90950.0,438050.0,51.9272320908,4.4560015863,place,house
90950.0,438150.0,51.9281308186,4.4559829597,place,house
90950.0,438250.0,51.9290295463,4.4559643323,place,house
90950.0,438350.0,51.9299282738,4.455945704,amenity,toilets
90950.0,438450.0,51.9308270012,4.4559270748,place,house
90950.0,438550.0,51.9317257286,4.4559084448,place,house
90950.0,438650.0,51.9326244558,4.4558898139,place,house
90950.0,438750.0,51.9335231828,4.4558711822,leisure,pitch
90950.0,438850.0,51.9344219098,4.4558525496,place,house
91050.0,432850.0,51.880509583,4.4584211593,place,house
91050.0,432950.0,51.8814083168,4.4584026064,place,house
91050.0,433050.0,51.8823070506,4.4583840525,leisure,pitch
91050.0,433150.0,51.8832057842,4.4583654978,leisure,pitch
91050.0,433250.0,51.8841045178,4.4583469422,amenity,childcare
91050.0,433350.0,51.8850032512,4.4583283858,place,house
91050.0,433450.0,51.8859019845,4.4583098286,place,house
91050.0,433550.0,51.8868007177,4.4582912704,highway,cycleway
91050.0,433650.0,51.8876994508,4.4582727115,place,house
91050.0,433750.0,51.8885981838,4.4582541516,place,house
91050.0,433850.0,51.8894969167,4.458235591,place,house
91050.0,433950.0,51.8903956494,4.4582170294,highway,service
91050.0,434050.0,51.8912943821,4.458198467,highway,unclassified
91050.0,434150.0,51.8921931147,4.4581799038,highway,unclassified
91050.0,434250.0,51.8930918471,4.4581613397,highway,unclassified
91050.0,434350.0,51.8939905794,4.4581427747,place,house
91050.0,434450.0,51.8948893116,4.4581242089,place,house
91050.0,434550.0,51.8957880438,4.4581056422,highway,cycleway
91050.0,434650.0,51.8966867758,4.4580870747,highway,cycleway
91050.0,434750.0,51.8975855076,4.4580685063,amenity,bench
91050.0,434850.0,51.8984842394,4.458049937,amenity,bench
91050.0,434950.0,51.8993829711,4.4580313669,highway,pedestrian
91050.0,435050.0,51.9002817026,4.458012796,highway,pedestrian
91050.0,435150.0,51.9011804341,4.4579942242,place,house
91050.0,435250.0,51.9020791654,4.4579756515,place,house
91050.0,435350.0,51.9029778967,4.457957078,highway,residential
91050.0,435450.0,51.9038766278,4.4579385036,leisure,pitch
91050.0,435550.0,51.9047753588,4.4579199284,highway,secondary
91050.0,435650.0,51.9056740897,4.4579013523,amenity,school
91050.0,435750.0,51.9065728204,4.4578827754,place,house
91050.0,435850.0,51.9074715511,4.4578641976,place,house
91050.0,435950.0,51.9083702817,4.4578456189,building,houseboat
91050.0,436050.0,51.9092690121,4.4578270394,railway,station
91050.0,436150.0,51.9101677424,4.457808459,place,house
91050.0,436250.0,51.9110664727,4.4577898778,place,house
91050.0,436350.0,51.9119652028,4.4577712957,place,house
91050.0,436450.0,51.9128639328,4.4577527128,place,house
91050.0,436550.0,51.9137626626,4.457734129,place,house
91050.0,436650.0,51.9146613924,4.4577155443,amenity,place_of_worship
91050.0,436750.0,51.9155601221,4.4576969588,amenity,school
91050.0,436850.0,51.9164588516,4.4576783725,place,house
91050.0,436950.0,51.917357581,4.4576597852,place,house
91050.0,437050.0,51.9182563104,4.4576411972,place,house
91050.0,437150.0,51.9191550396,4.4576226082,place,house
91050.0,437250.0,51.9200537687,4.4576040184,place,house
91050.0,437350.0,51.9209524976,4.4575854278,place,house
91050.0,437450.0,51.9218512265,4.4575668363,place,house
91050.0,437550.0,51.9227499553,4.4575482439,place,house
91050.0,437650.0,51.9236486839,4.4575296507,place,house
91050.0,437750.0,51.9245474124,4.4575110566,place,house
91050.0,437850.0,51.9254461408,4.4574924617,leisure,sports_centre
91050.0,437950.0,51.9263448691,4.4574738659,place,house
91050.0,438050.0,51.9272435973,4.4574552692000005,place,house
91050.0,438150.0,51.9281423254,4.4574366717,place,house
91050.0,438250.0,51.9290410534,4.4574180734,place,house
91050.0,438350.0,51.9299397812,4.4573994741,highway,primary
91050.0,438450.0,51.9308385089,4.4573808741,place,house
91050.0,438550.0,51.9317372365,4.4573622731,man_made,tunnel
91050.0,438650.0,51.932635964,4.4573436713,place,house
91050.0,438750.0,51.9335346914,4.4573250687,place,house
91050.0,438850.0,51.9344334187,4.4573064651,place,house
91150.0,432850.0,51.880521056,4.4598733331,highway,residential
91150.0,432950.0,51.8814197901,4.4598548091,highway,residential
91150.0,433050.0,51.8823185242,4.4598362843,place,house
91150.0,433150.0,51.8832172581,4.4598177586,place,house
91150.0,433250.0,51.884115992,4.459799232,place,house
91150.0,433350.0,51.8850147257,4.4597807046,amenity,parking
91150.0,433450.0,51.8859134593,4.4597621764,place,house
91150.0,433550.0,51.8868121928,4.4597436473,place,house
91150.0,433650.0,51.8877109262,4.4597251173,place,house
91150.0,433750.0,51.8886096595,4.4597065865,highway,cycleway
91150.0,433850.0,51.8895083927,4.4596880548,highway,secondary
91150.0,433950.0,51.8904071257,4.4596695223,highway,cycleway
91150.0,434050.0,51.8913058587,4.4596509889,highway,unclassified
91150.0,434150.0,51.8922045915,4.4596324547,highway,unclassified
91150.0,434250.0,51.8931033243,4.4596139196,highway,unclassified
91150.0,434350.0,51.8940020569,4.4595953837,place,house
91150.0,434450.0,51.8949007894,4.4595768469,place,house
91150.0,434550.0,51.8957995218,4.4595583092,shop,trade
91150.0,434650.0,51.8966982541,4.4595397707,place,house
91150.0,434750.0,51.8975969863,4.4595212314,place,house
91150.0,434850.0,51.8984957184,4.4595026912,highway,unclassified
91150.0,434950.0,51.8993944503,4.4594841501,highway,pedestrian
91150.0,435050.0,51.9002931822,4.4594656082,highway,pedestrian
91150.0,435150.0,51.9011919139,4.4594470654,amenity,waste_basket
91150.0,435250.0,51.9020906456,4.4594285218,amenity,parking
91150.0,435350.0,51.9029893771,4.4594099773,place,house
91150.0,435450.0,51.9038881085,4.459391432,place,house
91150.0,435550.0,51.9047868398,4.4593728858,highway,cycleway
91150.0,435650.0,51.905685571,4.4593543387,place,house
91150.0,435750.0,51.9065843021,4.4593357908,amenity,college
91150.0,435850.0,51.907483033,4.4593172421,amenity,waste_basket
91150.0,435950.0,51.9083817639,4.4592986924,place,house
91150.0,436050.0,51.9092804946,4.459280142,place,house
91150.0,436150.0,51.9101792253,4.4592615907,highway,tertiary
91150.0,436250.0,51.9110779558,4.4592430385,place,house
91150.0,436350.0,51.9119766862,4.4592244854,place,house
91150.0,436450.0,51.9128754165,4.4592059316,place,house
91150.0,436550.0,51.9137741467,4.4591873768,place,house
91150.0,436650.0,51.9146728767,4.4591688212,place,house
91150.0,436750.0,51.9155716067,4.4591502648,place,house
91150.0,436850.0,51.9164703365,4.4591317075,place,house
91150.0,436950.0,51.9173690663,4.4591131493,place,house
91150.0,437050.0,51.9182677959,4.4590945903,highway,tertiary
91150.0,437150.0,51.9191665254,4.4590760304,place,house
91150.0,437250.0,51.9200652548,4.4590574697,place,house
91150.0,437350.0,51.9209639841,4.4590389081,place,house
91150.0,437450.0,51.9218627132,4.4590203456,amenity,school
91150.0,437550.0,51.9227614423,4.4590017823,place,house
91150.0,437650.0,51.9236601712,4.4589832182,amenity,school
91150.0,437750.0,51.9245589,4.4589646532,leisure,pitch
91150.0,437850.0,51.9254576288,4.4589460873,leisure,pitch
91150.0,437950.0,51.9263563573,4.4589275206,place,house
91150.0,438050.0,51.9272550858,4.458908953,place,house
91150.0,438150.0,51.9281538142,4.4588903846,place,house
91150.0,438250.0,51.9290525425,4.4588718153,place,house
91150.0,438350.0,51.9299512706,4.4588532451,man_made,tunnel
91150.0,438450.0,51.9308499986,4.4588346741,place,house
91150.0,438550.0,51.9317487265,4.4588161023,place,house
91150.0,438650.0,51.9326474543,4.4587975296,amenity,school
91150.0,438750.0,51.933546182,4.458778956,place,house
91150.0,438850.0,51.9344449096,4.4587603816,place,house
91250.0,432850.0,51.880532511,4.4613255077,highway,residential
91250.0,432950.0,51.8814312455,4.4613070127,highway,residential
91250.0,433050.0,51.8823299798,4.4612885169,place,house
91250.0,433150.0,51.8832287141,4.4612700202,place,house
91250.0,433250.0,51.8841274482,4.4612515227,highway,residential
91250.0,433350.0,51.8850261822,4.4612330243,place,house
91250.0,433450.0,51.8859249161,4.4612145251,place,house
91250.0,433550.0,51.8868236499,4.4611960250000005,place,house
91250.0,433650.0,51.8877223836,4.461177524,leisure,pitch
91250.0,433750.0,51.8886211172,4.4611590222,place,house
91250.0,433850.0,51.8895198507,4.4611405196,place,house
91250.0,433950.0,51.890418584,4.461122016,place,house
91250.0,434050.0,51.8913173173,4.4611035117,highway,cycleway
91250.0,434150.0,51.8922160504,4.4610850065,place,house
91250.0,434250.0,51.8931147835,4.4610665004,place,house
91250.0,434350.0,51.8940135164,4.4610479935,amenity,parking
91250.0,434450.0,51.8949122492,4.4610294857,place,house
91250.0,434550.0,51.8958109819,4.4610109771,amenity,taxi
91250.0,434650.0,51.8967097145,4.4609924676,place,house
91250.0,434750.0,51.897608447,4.4609739573,place,house
91250.0,434850.0,51.8985071794,4.4609554461,place,house
91250.0,434950.0,51.8994059116,4.4609369341,highway,pedestrian
91250.0,435050.0,51.9003046438,4.4609184212,highway,pedestrian
91250.0,435150.0,51.9012033758,4.4608999075,highway,pedestrian
91250.0,435250.0,51.9021021078,4.4608813929,place,house
91250.0,435350.0,51.9030008396,4.4608628774,place,house
91250.0,435450.0,51.9038995713,4.4608443611,place,house
91250.0,435550.0,51.9047983029,4.460825844,highway,cycleway
91250.0,435650.0,51.9056970344,4.460807326,highway,secondary
91250.0,435750.0,51.9065957658,4.4607888071,amenity,parking
91250.0,435850.0,51.907494497,4.4607702874,place,house
91250.0,435950.0,51.9083932282,4.4607517668,amenity,parking
91250.0,436050.0,51.9092919592,4.4607332454,amenity,bench
91250.0,436150.0,51.9101906901,4.4607147231,amenity,parking
91250.0,436250.0,51.911089421,4.4606962,place,house
91250.0,436350.0,51.9119881517,4.460677676,place,house
91250.0,436450.0,51.9128868823,4.4606591512,place,house
91250.0,436550.0,51.9137856127,4.4606406255,place,house
91250.0,436650.0,51.9146843431,4.460622099,place,house
91250.0,436750.0,51.9155830734,4.4606035716,place,house
91250.0,436850.0,51.9164818035,4.4605850433,place,house
91250.0,436950.0,51.9173805335,4.4605665142,place,house
91250.0,437050.0,51.9182792634,4.4605479842,place,house
91250.0,437150.0,51.9191779932,4.4605294534,place,house
91250.0,437250.0,51.9200767229,4.4605109218,place,house
91250.0,437350.0,51.9209754525,4.4604923892,place,house
91250.0,437450.0,51.921874182,4.4604738559,highway,cycleway
91250.0,437550.0,51.9227729113,4.4604553216,place,house
91250.0,437650.0,51.9236716406,4.4604367865,place,house
91250.0,437750.0,51.9245703697,4.4604182506,place,house
91250.0,437850.0,51.9254690987,4.4603997138,place,house
91250.0,437950.0,51.926367827600004,4.4603811761,place,house
91250.0,438050.0,51.9272665564,4.4603626376,place,house
91250.0,438150.0,51.928165285,4.4603440983,man_made,tunnel
91250.0,438250.0,51.9290640136,4.4603255581,highway,footway
91250.0,438350.0,51.929962742,4.460307017,place,house
91250.0,438450.0,51.9308614703,4.4602884751,highway,secondary_link
91250.0,438550.0,51.9317601986,4.4602699323,place,house
91250.0,438650.0,51.9326589266,4.4602513887,place,house
91250.0,438750.0,51.9335576546,4.4602328442,place,house
91250.0,438850.0,51.9344563825,4.4602142988,amenity,school
91350.0,432850.0,51.8805439481,4.4627776832,highway,residential
91350.0,432950.0,51.8814426829,4.4627592172,highway,residential
91350.0,433050.0,51.8823414175,4.4627407504,place,house
91350.0,433150.0,51.8832401521,4.4627222827,place,house
91350.0,433250.0,51.8841388865,4.4627038142,highway,residential
91350.0,433350.0,51.8850376208,4.4626853448,place,house
91350.0,433450.0,51.885936355,4.4626668746,place,house
91350.0,433550.0,51.8868350891,4.4626484035,place,house
91350.0,433650.0,51.8877338231,4.4626299316,place,house
91350.0,433750.0,51.888632557,4.4626114588,place,house
91350.0,433850.0,51.8895312907,4.4625929851,place,house
91350.0,433950.0,51.8904300244,4.4625745106,amenity,bench
91350.0,434050.0,51.891328758,4.4625560353000004,place,house
91350.0,434150.0,51.8922274914,4.4625375591,place,house
91350.0,434250.0,51.8931262247,4.4625190821,highway,cycleway
91350.0,434350.0,51.894024958,4.4625006042,highway,cycleway
91350.0,434450.0,51.8949236911,4.4624821254,place,house
91350.0,434550.0,51.8958224241,4.4624636458,place,house
91350.0,434650.0,51.896721157,4.4624451654,place,house
91350.0,434750.0,51.8976198897,4.4624266841,amenity,parking
91350.0,434850.0,51.8985186224,4.4624082019,amenity,bench
91350.0,434950.0,51.899417355,4.4623897189,highway,footway
91350.0,435050.0,51.9003160874,4.4623712351,highway,pedestrian
91350.0,435150.0,51.9012148198,4.4623527504,highway,pedestrian
91350.0,435250.0,51.902113552,4.4623342648,highway,pedestrian
91350.0,435350.0,51.9030122841,4.4623157784,amenity,bench
91350.0,435450.0,51.9039110161,4.4622972912,amenity,bench
91350.0,435550.0,51.904809748,4.462278803,place,house
91350.0,435650.0,51.9057084798,4.4622603141,club,theatre
91350.0,435750.0,51.9066072115,4.4622418243,leisure,fitness_centre
91350.0,435850.0,51.907505943,4.4622233336,amenity,parking
91350.0,435950.0,51.9084046745,4.4622048421,amenity,parking
91350.0,436050.0,51.9093034058,4.4621863497,highway,cycleway
91350.0,436150.0,51.910202137,4.4621678565,amenity,college
91350.0,436250.0,51.9111008682,4.4621493624,amenity,college
91350.0,436350.0,51.9119995992,4.4621308675,place,house
91350.0,436450.0,51.91289833,4.4621123717,place,house
91350.0,436550.0,51.9137970608,4.462093875,place,house
91350.0,436650.0,51.9146957915,4.4620753775,highway,tertiary
91350.0,436750.0,51.915594522,4.4620568792,place,house
91350.0,436850.0,51.9164932525,4.46203838,amenity,place_of_worship
91350.0,436950.0,51.9173919828,4.46201988,place,house
91350.0,437050.0,51.918290713,4.4620013791,place,house
91350.0,437150.0,51.9191894431,4.4619828773,place,house
91350.0,437250.0,51.9200881731,4.4619643747,place,house
91350.0,437350.0,51.920986903,4.4619458712,place,house
91350.0,437450.0,51.9218856327,4.4619273669,highway,cycleway
91350.0,437550.0,51.9227843624,4.4619088618000005,place,house
91350.0,437650.0,51.9236830919,4.4618903557,highway,cycleway
91350.0,437750.0,51.9245818213,4.4618718489,highway,cycleway
91350.0,437850.0,51.9254805506,4.4618533411,highway,primary
91350.0,437950.0,51.9263792798,4.4618348326,highway,cycleway
91350.0,438050.0,51.9272780089,4.4618163231,place,house
91350.0,438150.0,51.9281767379,4.4617978128,place,house
91350.0,438250.0,51.9290754667,4.4617793017,place,house
91350.0,438350.0,51.9299741955,4.4617607897000005,place,house
91350.0,438450.0,51.9308729241,4.4617422769,place,house
91350.0,438550.0,51.9317716526,4.4617237632,amenity,fast_food
91350.0,438650.0,51.932670381,4.4617052486,amenity,college
91350.0,438750.0,51.9335691093,4.4616867332,place,house
91350.0,438850.0,51.9344678374,4.4616682169,place,house
91450.0,432850.0,51.8805553673,4.4642298595,place,house
91450.0,432950.0,51.8814541023,4.4642114226,leisure,sports_centre
91450.0,433050.0,51.8823528373,4.4641929847,amenity,parking
91450.0,433150.0,51.8832515721,4.4641745461,highway,residential
91450.0,433250.0,51.8841503068,4.4641561065,amenity,school
91450.0,433350.0,51.8850490414,4.4641376662,place,house
91450.0,433450.0,51.8859477759,4.4641192249,place,house
91450.0,433550.0,51.8868465103,4.4641007829,place,house
91450.0,433650.0,51.8877452446,4.46408234,place,house
91450.0,433750.0,51.8886439788,4.4640638962,place,house
91450.0,433850.0,51.8895427129,4.4640454516,place,house
91450.0,433950.0,51.8904414468,4.4640270061,place,house
91450.0,434050.0,51.8913401807,4.4640085598,place,house
91450.0,434150.0,51.892238914400004,4.4639901126,place,house
91450.0,434250.0,51.893137648,4.4639716646,highway,residential
91450.0,434350.0,51.8940363815,4.4639532157,place,house
91450.0,434450.0,51.894935115,4.463934766,place,house
91450.0,434550.0,51.8958338483,4.4639163154,highway,pedestrian
91450.0,434650.0,51.8967325814,4.463897864,leisure,pitch
91450.0,434750.0,51.8976313145,4.4638794117,highway,cycleway
91450.0,434850.0,51.8985300475,4.4638609586,amenity,bench
91450.0,434950.0,51.8994287803,4.4638425046,amenity,bench
91450.0,435050.0,51.9003275131,4.4638240498,amenity,waste_basket
91450.0,435150.0,51.9012262457,4.4638055942,amenity,waste_basket
91450.0,435250.0,51.9021249783,4.4637871376,place,house
91450.0,435350.0,51.9030237107,4.4637686803,place,house
91450.0,435450.0,51.903922443,4.463750222,place,house
91450.0,435550.0,51.9048211752,4.463731763,place,house
91450.0,435650.0,51.9057199072,4.4637133030000005,man_made,pier
91450.0,435750.0,51.9066186392,4.4636948423,highway,secondary
91450.0,435850.0,51.9075173711,4.4636763806,place,house
91450.0,435950.0,51.9084161028,4.4636579182,leisure,garden
91450.0,436050.0,51.9093148345,4.4636394548,amenity,cafe
91450.0,436150.0,51.910213566,4.4636209906,highway,residential
91450.0,436250.0,51.9111122974,4.4636025256,amenity,college
91450.0,436350.0,51.9120110287,4.4635840597,highway,primary
91450.0,436450.0,51.9129097599,4.463565593,place,house
91450.0,436550.0,51.9138084909,4.4635471254,highway,residential
91450.0,436650.0,51.9147072219,4.463528657,place,house
91450.0,436750.0,51.9156059527,4.4635101877,place,house
91450.0,436850.0,51.9165046835,4.4634917176,place,house
91450.0,436950.0,51.9174034141,4.4634732466,place,house
91450.0,437050.0,51.9183021446,4.4634547747,place,house
91450.0,437150.0,51.919200875,4.463436302,highway,cycleway
91450.0,437250.0,51.9200996053,4.4634178285,highway,primary
91450.0,437350.0,51.9209983355,4.4633993541,place,house
91450.0,437450.0,51.9218970655,4.4633808788,place,house
